RespondentID,Engage,Develop,Teamwork & Trust,Sustainable Engagement
16729,16,8,8,8
16730,10,6,5,8
16731,25,13,13,17
16732,24,17,15,11
16733,14,7,5,9
16734,19,9,8,14
16735,24,14,14,14
16736,36,20,19,29
16737,10,6,5,10
16738,31,22,18,20
16739,17,7,4,8
16740,11,7,5,9
16741,27,21,14,21
16742,17,9,8,9
16743,33,25,21,31
16744,32,22,20,14
16745,17,8,8,11
16746,18,10,6,11
16747,10,9,3,12
16748,10,6,5,12
16749,19,10,11,13
16750,20,11,6,15
16751,24,7,16,19
16752,12,6,5,12
16753,22,12,11,14
16754,20,10,8,14
16755,19,8,7,16
16756,23,12,14,19
16757,11,7,5,9
16758,13,19,9,7
16759,26,18,14,14
16760,33,16,21,23
16761,13,6,7,8
16762,8,1,18,9
16763,34,17,9,15
16764,23,19,14,25
16765,43,22,17,20
16766,18,16,13,13
16767,32,20,11,21
16768,19,11,8,17
16769,24,13,12,9
16770,24,15,15,18
16771,25,14,15,20
16772,29,19,15,17
16773,31,20,21,23
16774,32,17,14,21
16775,27,11,5,12
16776,27,7,8,21
16777,22,20,13,25
16778,24,9,11,15
16779,17,13,7,11
16780,16,8,11,17
16781,13,6,7,10
16782,43,27,24,17
16783,28,14,11,17
16784,21,16,17,21
16785,15,8,6,8
16786,22,11,7,12
16787,30,22,15,20
16788,19,8,11,14
16789,15,6,5,8
16790,30,13,16,19
16791,21,14,10,14
16792,20,7,8,11
16793,25,10,6,12
16794,22,11,9,12
16795,29,14,14,22
16796,26,12,10,18
16797,29,22,16,23
16798,21,7,11,16
16799,26,13,13,24
16800,10,6,6,9
16801,16,7,7,10
16802,14,8,8,13
16803,19,15,11,17
16804,31,13,14,16
16805,10,5,6,8
16806,49,26,21,22
16807,26,16,19,27
16808,11,6,7,9
16809,36,15,9,19
16810,20,10,10,10
16811,29,9,5,12
16812,18,13,12,14
16813,24,14,12,21
16814,18,8,11,13
16815,25,9,7,10
16816,23,10,10,19
16817,31,12,9,20
16818,23,15,10,18
16819,32,21,23,28
16820,38,21,21,28
16821,14,6,6,9
16822,16,16,12,12
16823,37,18,18,24
16824,19,14,11,16
16825,32,16,16,20
16826,16,9,5,9
16827,19,10,9,11
16828,43,17,18,25
16829,37,19,16,11
16830,27,18,17,21
16831,23,16,14,12
16832,21,11,8,13
16833,10,7,4,10
16834,16,7,5,12
16835,16,8,6,12
16836,13,6,5,8
16837,30,15,13,17
16838,36,24,16,17
16839,19,10,10,11
16840,17,4,8,13
16841,11,6,5,9
16842,21,12,16,17
16843,17,13,12,8
16844,10,14,7,13
16845,23,8,5,11
16846,34,20,12,20
16847,21,14,13,23
16848,16,7,6,10
16849,23,12,7,11
16850,34,15,11,17
16851,24,12,12,17
16852,26,14,12,16
16853,10,6,5,8
16854,15,7,5,9
16855,21,9,7,11
16856,32,16,13,21
16857,18,8,6,10
16858,27,9,9,17
16859,10,7,8,8
16860,22,10,6,13
16861,20,14,11,11
16862,14,7,7,10
16863,23,12,10,21
16864,10,6,5,8
16865,35,22,20,20
16866,23,14,10,16
16867,31,14,12,18
16868,14,6,5,9
16869,17,9,11,14
16870,26,13,9,14
16871,17,11,12,14
16872,25,20,16,17
16873,12,6,6,9
16874,42,23,21,21
16875,31,8,10,19
16876,39,28,20,24
16877,20,15,10,18
16878,40,28,23,24
16879,10,6,5,9
16880,34,19,17,25
16881,16,8,5,9
16882,16,9,6,12
16883,20,12,9,17
16884,27,18,13,19
16885,22,17,14,16
16886,22,14,12,19
16887,20,13,11,19
16888,31,17,18,15
16889,10,5,7,7
16890,17,8,7,10
16891,10,7,5,8
16892,21,7,9,8
16893,36,19,15,17
16894,27,20,11,12
16895,39,19,23,26
16896,15,6,6,12
16897,17,12,12,14
16898,24,15,12,17
16899,16,10,7,13
16900,17,10,8,15
16901,30,14,15,19
16902,12,7,7,8
16903,21,8,10,16
16904,15,8,7,14
16905,28,14,8,18
16906,33,17,12,18
16907,23,13,10,18
16908,27,18,14,23
16909,21,10,8,12
16910,32,12,14,14
16911,22,13,13,12
16912,29,19,15,18
16913,24,14,12,14
16914,17,10,10,16
16915,30,19,16,18
16916,27,15,14,18
16917,19,10,11,13
16918,25,16,12,20
16919,9,6,8,16
16920,17,6,8,9
16921,40,24,19,25
16922,23,13,10,17
16923,13,8,5,10
16924,25,18,11,16
16925,13,6,5,8
16926,14,8,8,9
16927,24,16,16,22
16928,10,6,5,9
16929,21,13,10,18
16930,28,16,16,22
16931,17,9,15,11
16932,16,7,10,11
16933,17,7,5,9
16934,18,10,12,14
16935,17,11,9,14
16936,17,12,7,13
16937,25,14,10,14
16938,38,18,14,20
16939,24,11,11,17
16940,37,19,13,17
16941,27,13,12,18
16942,25,12,13,15
16943,25,9,8,14
16944,30,13,9,13
16945,33,24,16,14
16946,43,22,14,25
16947,20,12,10,12
16948,30,15,13,20
16949,32,14,14,22
16950,21,11,8,12
16951,22,12,7,14
16952,12,7,5,11
16953,26,14,14,18
16954,16,8,6,14
16955,44,28,25,31
16956,33,19,15,18
16957,22,14,8,17
16958,24,14,16,19
16959,12,10,8,17
16960,26,12,7,15
16961,20,8,12,15
16962,21,9,5,14
16963,14,9,10,13
16964,24,11,11,13
16965,27,17,11,14
16966,26,10,7,11
16967,16,10,7,12
16968,42,27,23,27
16969,21,11,6,13
16970,17,10,7,14
16971,26,19,13,22
16972,14,7,10,14
16973,22,14,11,15
16974,18,10,7,11
16975,40,25,20,27
16976,29,18,16,17
16977,25,23,19,23
16978,15,8,8,10
16979,20,10,13,18
16980,19,8,10,21
16981,19,13,8,9
16982,18,8,7,12
16983,19,12,6,11
16984,23,11,12,18
16985,15,7,9,13
16986,26,19,18,23
16987,22,11,12,14
16988,13,6,5,10
16989,18,9,10,13
16990,14,8,8,9
16991,21,12,16,18
16992,21,9,9,21
16993,21,12,10,16
16994,14,8,8,13
16995,32,20,13,26
16996,12,6,5,8
16997,35,21,19,23
16998,41,16,13,27
16999,19,12,9,18
17000,25,16,11,19
17001,26,14,9,17
17002,15,13,8,17
17003,39,21,19,28
17004,27,12,12,16
17005,18,9,8,12
17006,28,16,14,17
17007,37,27,21,32
17008,10,6,5,8
17009,24,20,13,22
17010,16,6,9,10
17011,23,13,7,16
17012,18,13,9,14
17013,34,23,21,21
17014,29,17,12,21
17015,31,21,16,19
17016,26,9,10,13
17017,36,21,16,26
17018,40,19,15,20
17019,24,14,9,12
17020,27,21,16,15
17021,16,7,10,16
17022,38,17,16,17
17023,18,11,12,18
17024,25,19,18,20
17025,25,11,13,12
17026,18,9,10,13
17027,21,11,13,14
17028,26,10,7,12
17029,15,16,15,14
17030,12,6,5,8
17031,29,20,12,22
17032,20,8,7,15
17033,10,7,5,8
17034,24,16,10,15
17035,20,11,9,15
17036,16,9,8,13
17037,25,17,17,16
17038,17,10,7,12
17039,25,16,12,14
17040,30,19,8,20
17041,32,25,23,24
17042,21,8,6,12
17043,18,9,10,16
17044,22,16,10,14
17045,23,18,12,14
17046,15,6,5,11
17047,40,24,21,24
17048,11,6,5,8
17049,13,7,5,9
17050,32,14,15,24
17051,21,17,10,14
17052,13,9,2,7
17053,26,20,11,21
17054,35,21,14,21
17055,31,18,16,22
17056,27,12,14,18
17057,24,12,8,12
17058,20,7,9,12
17059,32,14,15,21
17060,24,13,6,15
17061,22,10,2,13
17062,21,16,2,8
17063,24,15,9,15
17064,35,16,14,27
17065,17,10,10,15
17066,24,16,13,24
17067,30,20,19,20
17068,26,13,9,17
17069,14,8,5,9
17070,35,18,15,24
17071,36,18,12,24
17072,21,8,10,12
17073,11,8,9,11
17074,16,10,6,11
17075,17,4,8,7
17076,26,11,8,12
17077,19,7,7,8
17078,10,6,8,8
17079,26,13,13,22
17080,38,17,13,20
17081,28,11,11,12
17082,21,15,11,15
17083,13,6,5,9
17084,33,20,8,17
17085,33,23,24,15
17086,13,7,5,13
17087,27,21,0,12
17088,21,15,14,14
17089,27,14,17,23
17090,13,6,6,8
17091,22,13,16,17
17092,14,6,5,11
17093,20,11,8,14
17094,26,13,12,19
17095,18,10,8,14
17096,17,6,3,5
17097,21,12,10,13
17098,17,7,8,11
17099,19,11,11,13
17100,37,24,21,27
17101,20,11,7,9
17102,32,15,15,24
17103,26,16,19,14
17104,23,10,12,15
17105,14,13,8,14
17106,27,20,14,24
17107,18,11,8,15
17108,16,8,6,8
17109,33,17,12,22
17110,19,9,12,11
17111,19,13,12,17
17112,26,10,10,13
17113,14,15,10,13
17114,29,14,15,18
17115,25,16,13,16
17116,16,13,16,20
17117,29,17,14,15
17118,20,9,8,11
17119,18,10,8,14
17120,22,17,15,13
17121,20,11,9,15
17122,25,17,13,16
17123,17,10,8,13
17124,33,16,12,17
17125,23,14,8,15
17126,19,6,7,11
17127,23,11,10,14
17128,13,9,6,9
17129,10,6,6,8
17130,17,9,6,12
17131,13,7,9,11
17132,25,17,10,18
17133,16,8,9,12
17134,32,18,15,19
17135,19,12,11,21
17136,18,7,13,15
17137,16,11,9,11
17138,28,16,17,19
17139,33,17,12,16
17140,33,17,13,20
17141,29,15,11,14
17142,29,12,9,15
17143,15,9,7,9
17144,26,13,16,17
17145,18,18,10,14
17146,11,6,5,9
17147,21,13,12,18
17148,23,10,9,12
17149,20,14,12,17
17150,12,6,5,9
17151,25,14,11,13
17152,16,11,6,13
17153,36,17,16,26
17154,10,7,5,10
17155,13,7,5,13
17156,24,12,11,19
17157,13,6,5,10
17158,17,12,7,13
17159,30,16,12,19
17160,32,13,10,23
17161,19,12,11,21
17162,17,12,11,13
17163,23,13,9,16
17164,16,18,13,15
17165,19,9,10,16
17166,25,12,10,18
17167,19,7,9,12
17168,41,23,19,28
17169,10,8,6,8
17170,20,9,11,9
17171,14,10,6,9
17172,34,10,9,16
17173,22,14,8,13
17174,19,9,6,11
17175,20,11,8,13
17176,20,12,8,17
17177,27,15,14,19
17178,38,20,14,29
17179,15,10,11,18
17180,15,7,6,11
17181,36,18,15,22
17182,9,6,5,10
17183,22,11,14,20
17184,18,10,12,12
17185,15,10,7,16
17186,22,12,10,12
17187,27,18,17,15
17188,29,18,15,22
17189,10,7,9,8
17190,18,12,12,14
17191,15,9,8,14
17192,11,8,8,15
17193,23,12,10,16
17194,31,17,11,22
17195,28,12,14,17
17196,42,27,19,27
17197,27,17,18,24
17198,20,11,7,8
17199,20,11,10,13
17200,12,7,5,11
17201,26,14,11,18
17202,22,11,8,11
17203,24,12,10,15
17204,15,7,5,8
17205,11,6,5,10
17206,21,14,10,8
17207,14,9,10,12
17208,28,13,11,22
17209,17,7,8,11
17210,23,13,13,18
17211,34,17,19,28
17212,24,15,14,20
17213,30,14,17,20
17214,35,21,16,24
17215,25,18,12,19
17216,25,14,14,19
17217,20,11,10,13
17218,11,6,5,8
17219,23,11,15,20
17220,25,11,8,17
17221,10,7,5,9
17222,36,24,20,18
17223,16,8,8,14
17224,31,23,16,25
17225,42,25,22,28
17226,21,10,11,10
17227,28,25,21,23
17228,26,13,9,15
17229,26,11,15,14
17230,24,18,20,26
17231,35,26,14,29
17232,22,12,10,16
17233,16,12,9,14
17234,28,18,15,20
17235,11,4,10,5
17236,36,13,17,22
17237,29,10,20,15
17238,21,8,11,11
17239,15,6,5,12
17240,12,7,6,8
17241,12,6,5,10
17242,10,6,5,8
17243,14,8,6,10
17244,10,6,4,7
17245,10,6,5,8
17246,26,14,6,11
17247,10,6,5,7
17248,14,7,5,8
17249,10,6,5,12
17250,20,12,9,16
17251,11,7,5,10
17252,11,6,6,8
17253,10,6,5,8
17254,23,9,7,9
17255,10,6,5,9
17256,15,6,5,10
17257,14,6,5,11
17258,9,2,4,6
17259,10,6,5,7
17260,20,12,11,12
17261,28,19,14,20
17262,29,16,11,13
17263,13,7,5,11
17264,20,11,8,17
17265,21,22,5,12
17266,21,15,15,18
17267,16,13,13,15
17268,14,6,5,11
17269,14,6,5,8
17270,11,6,5,8
17271,10,6,5,8
17272,19,14,7,11
17273,28,12,9,17
17274,23,14,10,15
17275,32,19,14,19
17276,22,11,10,13
17277,24,16,8,9
17278,11,6,5,11
17279,11,6,5,8
17280,10,8,5,9
17281,14,7,6,11
17282,15,8,5,9
17283,25,14,10,15
17284,13,6,5,8
17285,19,10,5,14
17286,16,8,10,11
17287,11,6,5,11
17288,14,9,5,12
17289,23,8,8,9
17290,14,7,6,11
17291,17,8,5,10
17292,20,11,12,21
17293,18,8,6,13
17294,24,11,8,14
17295,41,26,24,32
17296,27,12,21,24
17297,26,13,15,25
17298,28,22,17,23
17299,13,6,6,5
17300,10,6,5,8
17301,18,11,9,16
17302,11,7,5,10
17303,19,9,9,14
17304,29,14,13,13
17305,25,14,12,17
17306,21,9,11,18
17307,27,26,24,28
17308,27,11,11,15
17309,11,7,9,13
17310,27,14,12,22
17311,28,18,21,25
17312,44,23,17,30
17313,23,11,6,9
17314,33,22,15,23
17315,25,13,9,19
17316,11,6,6,11
17317,31,14,16,20
17318,18,8,6,10
17319,23,9,8,16
17320,27,24,24,25
17321,22,14,11,16
17322,31,13,8,13
17323,17,10,8,12
17324,28,10,10,23
17325,15,9,8,11
17326,19,11,7,10
17327,26,18,11,21
17328,14,7,6,13
17329,15,9,7,12
17330,17,8,7,10
17331,26,15,15,17
17332,17,9,6,12
17333,13,6,5,14
17334,16,10,8,12
17335,31,23,18,25
17336,16,10,7,11
17337,31,18,14,23
17338,20,8,6,8
17339,25,17,8,23
17340,25,13,11,19
17341,20,12,6,14
17342,21,15,6,11
17343,17,10,7,11
17344,17,9,6,11
17345,14,6,5,8
17346,20,9,8,16
17347,14,9,5,11
17348,21,11,11,19
17349,18,10,18,16
17350,8,1,4,6
17351,25,16,9,11
17352,27,12,11,14
17353,30,16,14,18
17354,37,15,11,19
17355,22,12,6,13
17356,17,10,6,11
17357,10,6,6,9
17358,34,22,23,27
17359,14,6,8,2
17360,25,9,7,13
17361,12,18,7,10
17362,23,13,6,14
17363,17,14,11,12
17364,24,12,10,16
17365,18,15,12,13
17366,15,8,6,10
17367,40,27,21,33
17368,16,10,7,13
17369,30,14,13,19
17370,26,21,23,19
17371,18,10,12,15
17372,32,19,8,11
17373,34,18,11,13
17374,44,26,21,30
17375,41,25,16,27
17376,30,15,14,22
17377,43,22,22,22
17378,10,8,7,10
17379,7,2,5,7
17380,29,19,17,22
17381,32,18,17,14
17382,26,17,15,25
17383,12,7,5,9
17384,40,18,17,24
17385,44,26,24,35
17386,20,8,8,8
17387,21,12,9,13
17388,19,11,7,12
17389,14,11,6,15
17390,23,14,7,13
17391,22,11,13,13
17392,21,10,11,13
17393,14,9,9,9
17394,26,12,10,18
17395,35,18,14,19
17396,29,15,17,19
17397,13,8,5,9
17398,37,19,19,24
17399,25,14,13,23
17400,22,13,12,16
17401,14,6,5,8
17402,19,10,8,12
17403,14,7,7,10
17404,21,11,8,14
17405,14,6,6,18
17406,10,12,6,13
17407,32,16,15,19
17408,19,13,11,8
17409,23,9,9,12
17410,20,13,8,16
17411,25,16,13,24
17412,32,25,19,26
17413,14,12,10,13
17414,23,16,11,18
17415,31,27,22,23
17416,47,26,22,30
17417,18,6,6,10
17418,19,8,11,10
17419,13,7,7,9
17420,24,15,15,18
17421,14,8,5,8
17422,10,7,5,10
17423,12,6,5,8
17424,32,20,15,24
17425,28,17,15,23
17426,10,6,6,8
17427,29,14,10,15
17428,19,11,7,15
17429,10,5,5,8
17430,16,7,8,13
17431,35,22,13,24
17432,25,16,11,14
17433,10,6,5,8
17434,26,14,18,22
17435,22,14,9,8
17436,19,12,17,10
17437,31,15,15,13
17438,15,7,6,12
17439,24,13,11,17
17440,24,15,7,10
17441,31,14,12,16
17442,29,14,10,14
17443,19,9,8,15
17444,17,10,11,13
17445,32,11,13,21
17446,11,6,5,9
17447,12,6,8,8
17448,15,7,6,9
17449,24,11,7,10
17450,22,9,7,12
17451,23,14,5,12
17452,22,13,15,19
17453,41,24,19,29
17454,31,13,14,17
17455,35,15,14,18
17456,17,15,12,15
17457,26,19,18,21
17458,26,16,15,20
17459,13,9,8,8
17460,21,12,15,20
17461,22,14,12,19
17462,18,9,11,12
17463,13,8,8,9
17464,30,17,15,24
17465,20,11,9,14
17466,10,6,7,8
17467,10,6,5,8
17468,27,23,18,13
17469,23,10,8,13
17470,14,8,9,8
17471,33,18,14,31
17472,29,12,16,21
17473,14,10,7,16
17474,12,8,7,10
17475,23,10,10,14
17476,20,9,10,15
17477,21,10,9,9
17478,21,13,12,13
17479,16,7,6,16
17480,36,18,14,18
17481,24,19,8,15
17482,16,6,5,8
17483,24,12,10,13
17484,20,9,6,11
17485,17,6,4,12
17486,16,9,6,10
17487,10,6,5,12
17488,15,11,5,14
17489,22,12,9,11
17490,14,7,5,9
17491,12,7,5,10
17492,15,9,4,11
17493,14,7,5,8
17494,18,7,9,9
17495,17,9,9,10
17496,38,23,16,23
17497,32,18,12,15
17498,19,10,6,11
17499,18,10,10,11
17500,24,12,10,14
17501,26,6,5,10
17502,23,12,9,11
17503,18,14,13,16
17504,21,15,10,14
17505,17,10,7,11
17506,16,8,6,12
17507,14,9,7,10
17508,23,10,7,13
17509,24,11,13,13
17510,20,12,7,8
17511,21,11,7,15
17512,10,6,5,7
17513,34,16,19,15
17514,21,11,8,13
17515,18,12,8,12
17516,20,8,6,10
17517,14,9,7,9
17518,18,12,8,11
17519,15,8,6,9
17520,19,9,9,11
17521,19,10,9,13
17522,16,8,7,12
17523,25,15,14,22
17524,28,18,11,16
17525,15,13,9,9
17526,21,18,7,15
17527,19,7,6,16
17528,11,2,4,7
17529,17,9,5,11
17530,10,7,6,9
17531,16,1,6,5
17532,15,8,5,8
17533,26,16,11,20
17534,25,9,8,12
17535,12,5,5,8
17536,22,14,13,17
17537,11,6,7,9
17538,37,23,20,23
17539,32,22,20,23
17540,10,7,5,8
17541,16,10,8,13
17542,19,9,11,19
17543,10,6,5,8
17544,13,6,5,8
17545,14,7,9,5
17546,20,9,7,11
17547,19,7,5,10
17548,22,8,7,10
17549,15,6,11,9
17550,20,12,10,13
17551,31,15,11,24
17552,18,8,5,9
17553,22,13,7,12
17554,10,6,5,8
17555,24,13,15,20
17556,24,19,20,26
17557,16,8,6,8
17558,12,8,5,11
17559,12,6,6,8
17560,29,18,14,19
17561,29,15,20,26
17562,35,21,18,17
17563,16,10,8,11
17564,18,9,10,14
17565,21,16,10,17
17566,27,14,11,15
17567,15,6,5,9
17568,18,13,8,12
17569,13,8,10,10
17570,14,6,5,8
17571,14,8,6,14
17572,22,11,10,14
17573,28,17,17,22
17574,26,11,8,15
17575,24,9,6,13
17576,22,10,7,13
17577,10,6,5,8
17578,10,6,5,8
17579,18,13,18,14
17580,26,18,15,11
17581,28,15,12,17
17582,20,12,10,17
17583,21,7,10,11
17584,15,7,5,8
17585,18,7,5,9
17586,21,10,4,13
17587,15,6,6,9
17588,19,9,11,15
17589,18,13,8,13
17590,30,9,11,11
17591,9,6,5,8
17592,15,12,5,15
17593,14,10,6,16
17594,17,8,9,13
17595,22,14,10,15
17596,21,11,7,10
17597,16,8,8,11
17598,25,15,12,23
17599,22,9,10,15
17600,24,13,10,17
17601,26,10,14,17
17602,19,9,8,14
17603,18,8,7,11
17604,38,21,14,19
17605,10,6,5,12
17606,15,6,5,12
17607,20,11,9,10
17608,30,17,9,19
17609,20,5,9,8
17610,21,10,8,15
17611,29,15,14,23
17612,26,18,14,11
17613,18,11,6,16
17614,20,12,5,15
17615,12,7,8,8
17616,24,13,12,17
17617,14,10,7,11
17618,32,16,14,22
17619,13,6,5,11
17620,21,13,9,12
17621,21,14,7,12
17622,20,15,12,13
17623,11,6,5,8
17624,26,17,10,18
17625,13,8,7,9
17626,27,12,10,14
17627,23,8,9,14
17628,22,9,11,9
17629,16,8,5,15
17630,27,24,10,21
17631,20,13,14,12
17632,50,30,25,36
17633,41,24,19,24
17634,23,13,7,13
17635,21,14,12,16
17636,20,10,6,12
17637,16,8,6,11
17638,18,10,7,13
17639,23,13,7,10
17640,10,7,5,8
17641,12,7,5,15
17642,26,10,11,21
17643,20,10,12,12
17644,21,12,10,14
17645,29,11,12,18
17646,21,11,8,16
17647,30,22,13,19
17648,35,17,11,20
17649,16,11,10,15
17650,15,7,6,9
17651,17,9,6,12
17652,24,11,9,13
17653,24,11,11,21
17654,20,14,8,16
17655,23,14,12,21
17656,25,14,16,21
17657,12,7,7,19
17658,37,24,19,20
17659,27,16,14,12
17660,32,15,12,19
17661,20,13,11,22
17662,44,29,24,36
17663,20,10,7,13
17664,35,25,19,23
17665,20,11,9,15
17666,29,20,18,27
17667,20,12,10,16
17668,29,18,11,23
17669,10,9,5,11
17670,23,14,17,15
17671,26,8,11,11
17672,27,11,10,16
17673,14,7,5,13
17674,33,17,14,22
17675,25,16,12,16
17676,20,12,10,14
17677,35,18,18,22
17678,23,16,12,14
17679,16,10,10,12
17680,10,6,5,9
17681,21,11,9,17
17682,27,20,18,20
17683,16,7,8,8
17684,19,12,16,13
17685,16,9,8,11
17686,15,7,8,10
17687,33,16,13,23
17688,19,11,7,15
17689,20,14,8,12
17690,29,19,12,19
17691,39,21,13,23
17692,24,11,7,13
17693,22,11,9,16
17694,32,18,10,20
17695,18,16,12,15
17696,17,8,6,9
17697,13,8,8,10
17698,14,6,5,8
17699,22,15,12,15
17700,30,17,13,17
17701,24,16,14,18
17702,14,10,7,12
17703,19,12,9,12
17704,32,25,19,27
17705,29,18,17,23
17706,18,8,10,14
17707,31,11,14,22
17708,15,9,6,12
17709,18,10,8,12
17710,13,8,7,10
17711,16,8,7,13
17712,17,8,6,8
17713,37,21,17,26
17714,33,19,15,24
17715,21,11,12,11
17716,24,15,12,22
17717,31,15,15,24
17718,19,17,10,16
17719,22,13,9,14
17720,16,8,8,11
17721,25,13,6,17
17722,10,6,5,8
17723,12,6,6,12
17724,19,8,11,11
17725,25,13,13,15
17726,20,12,8,13
17727,15,7,5,11
17728,10,7,6,8
17729,33,19,12,16
17730,11,7,5,9
17731,13,17,10,13
17732,15,8,10,13
17733,20,9,12,12
17734,20,13,12,17
17735,29,15,12,14
17736,37,25,25,37
17737,16,8,5,10
17738,10,6,5,8
17739,16,9,8,17
17740,24,12,14,17
17741,28,17,14,25
17742,18,9,8,17
17743,40,17,20,19
17744,21,9,8,11
17745,23,14,9,22
17746,10,6,5,8
17747,25,12,14,16
17748,13,6,8,8
17749,19,7,7,19
17750,30,17,14,17
17751,26,16,17,22
17752,23,7,11,11
17753,20,12,8,11
17754,18,8,7,10
17755,13,9,8,10
17756,27,21,17,27
17757,16,6,5,12
17758,43,23,21,29
17759,46,23,21,31
17760,27,10,9,19
17761,19,12,8,12
17762,29,16,12,16
17763,15,11,11,12
17764,41,28,10,23
17765,23,14,8,16
17766,26,20,16,17
17767,18,10,9,12
17768,17,10,7,18
17769,30,25,16,18
17770,19,11,12,15
17771,10,6,5,8
17772,13,8,6,9
17773,17,8,6,13
17774,12,9,5,9
17775,15,9,7,13
17776,22,12,10,14
17777,23,10,9,15
17778,17,7,10,12
17779,37,21,15,27
17780,30,17,15,18
17781,23,16,10,26
17782,31,18,12,21
17783,12,6,5,12
17784,16,14,7,12
17785,25,13,6,17
17786,22,13,10,15
17787,20,9,11,18
17788,23,17,18,26
17789,18,8,9,14
17790,26,13,12,19
17791,32,16,17,26
17792,21,14,10,17
17793,14,9,9,13
17794,27,20,17,18
17795,23,12,10,18
17796,33,13,16,20
17797,22,15,13,19
17798,24,10,10,16
17799,24,13,14,15
17800,20,12,10,17
17801,43,28,17,24
17802,22,16,14,23
17803,19,10,9,16
17804,10,6,5,8
17805,17,10,9,16
17806,10,6,5,8
17807,23,12,5,15
17808,29,14,12,22
17809,10,6,5,10
17810,21,12,10,16
17811,21,11,9,12
17812,14,9,7,13
17813,26,13,10,16
17814,38,18,19,26
17815,28,26,16,27
17816,19,9,10,15
17817,24,12,10,19
17818,10,6,5,10
17819,20,11,11,17
17820,11,6,6,9
17821,29,18,13,25
17822,31,17,19,21
17823,29,12,9,15
17824,12,7,6,9
17825,22,12,10,15
17826,14,7,5,9
17827,13,7,5,10
17828,21,13,10,16
17829,10,6,5,8
17830,37,22,15,19
17831,17,10,13,11
17832,24,12,10,14
17833,27,14,8,19
17834,10,6,5,12
17835,15,14,11,12
17836,28,16,8,12
17837,14,5,5,9
17838,16,7,5,13
17839,11,6,5,10
17840,16,8,6,14
17841,22,10,11,15
17842,13,11,9,12
17843,17,10,10,9
17844,14,9,5,9
17845,19,10,7,12
17846,17,9,9,13
17847,14,9,5,12
17848,19,11,9,13
17849,26,16,9,17
17850,20,11,6,10
17851,11,6,5,7
17852,40,24,19,19
17853,22,10,8,11
17854,32,22,23,23
17855,14,9,5,13
17856,24,7,7,15
17857,14,8,5,11
17858,15,8,7,10
17859,21,15,10,19
17860,20,14,8,13
17861,24,9,7,16
17862,18,10,6,11
17863,26,17,16,16
17864,38,24,11,15
17865,10,6,5,8
17866,12,6,5,12
17867,27,18,14,19
17868,23,13,8,15
17869,15,7,7,9
17870,18,10,10,16
17871,39,23,24,24
17872,14,9,10,13
17873,19,9,7,11
17874,43,27,20,24
17875,23,16,11,24
17876,11,7,6,14
17877,34,11,10,18
17878,16,11,11,11
17879,23,9,10,15
17880,10,7,7,12
17881,26,20,17,19
17882,15,6,8,12
17883,35,17,12,23
17884,26,17,9,16
17885,34,18,12,20
17886,15,8,4,13
17887,21,14,10,15
17888,14,11,7,10
17889,18,12,18,16
17890,36,18,5,24
17891,19,8,8,12
17892,10,6,5,8
17893,14,6,5,8
17894,16,9,6,11
17895,26,15,6,14
17896,22,13,10,19
17897,11,8,5,13
17898,26,15,9,15
17899,25,12,9,10
17900,10,6,5,8
17901,32,17,19,27
17902,16,11,12,15
17903,30,15,8,20
17904,18,10,7,10
17905,19,12,9,10
17906,14,7,7,10
17907,15,14,8,15
17908,29,19,13,11
17909,20,14,7,15
17910,16,10,12,14
17911,27,12,9,14
17912,17,6,5,10
17913,17,12,9,12
17914,20,14,12,20
17915,20,8,8,13
17916,14,6,5,8
17917,22,15,9,20
17918,26,16,10,19
17919,19,12,7,11
17920,19,9,5,9
17921,10,7,5,12
17922,11,7,8,9
17923,23,13,10,16
17924,18,7,8,11
17925,22,10,13,15
17926,28,11,9,19
17927,16,6,7,10
17928,15,8,7,12
17929,28,24,19,25
17930,16,12,6,9
17931,19,11,9,15
17932,32,24,17,19
17933,37,23,17,24
17934,20,12,15,18
17935,16,13,15,13
17936,19,10,9,12
17937,47,25,24,34
17938,12,6,9,10
17939,12,6,5,12
17940,20,16,12,13
17941,20,8,6,10
17942,23,9,11,20
17943,24,19,14,22
17944,25,18,17,19
17945,22,13,14,20
17946,14,6,5,11
17947,12,9,7,8
17948,17,7,6,12
17949,25,14,13,15
17950,17,9,9,14
17951,22,13,10,19
17952,22,19,8,17
17953,22,11,8,16
17954,18,10,9,15
17955,12,12,9,17
17956,26,13,10,17
17957,20,11,9,13
17958,31,11,8,10
17959,28,17,15,19
17960,17,8,6,8
17961,23,11,10,17
17962,17,6,6,9
17963,32,24,19,14
17964,14,6,7,17
17965,22,9,7,11
17966,21,11,6,17
17967,18,13,12,13
17968,13,7,8,9
17969,20,10,10,14
17970,11,7,8,9
17971,24,12,8,16
17972,22,13,10,20
17973,24,12,12,19
17974,16,7,13,18
17975,24,9,7,8
17976,12,11,7,10
17977,30,20,8,14
17978,35,25,20,29
17979,37,23,21,19
17980,10,6,9,8
17981,29,18,10,17
17982,17,6,5,9
17983,19,10,9,14
17984,31,14,16,18
17985,30,17,14,18
17986,11,9,6,9
17987,14,11,7,11
17988,18,8,5,9
17989,39,25,6,19
17990,27,20,14,24
17991,18,12,9,10
17992,15,7,5,12
17993,25,11,7,11
17994,24,10,10,17
17995,17,9,5,13
17996,22,13,9,15
17997,16,6,5,9
