Team,IsHome,Opponent,Result,IsOT,TeamScore,OpponentScore,ResultDifferential,Year,Month,Season,Rest,2PPctAllowed,3PPctAllowed,PTSAllowed,ORBAllowed,DRBAllowed,TRBAllowed,STLAllowed,BLKAllowed,TOVForced,PFForced,PossAllowed,2PPct,3PPct,FTPct,PTS,ORB,DRB,TRB,STL,BLK,TOV,PF,Poss,DefRating,OffRating,oppmRest,2PPctAllowed_Opp,3PPctAllowed_Opp,PTSAllowed_Opp,ORBAllowed_Opp,DRBAllowed_Opp,TRBAllowed_Opp,STLAllowed_Opp,BLKAllowed_Opp,TOVForced_Opp,PFForced_Opp,PossAllowed_Opp,2PPct_Opp,3PPct_Opp,FTPct_Opp,PTS_Opp,ORB_Opp,DRB_Opp,TRB_Opp,STL_Opp,BLK_Opp,TOV_Opp,PF_Opp,Poss_Opp,DefRating_Opp,OffRating_Opp
LAL,1,OKC,0,0,103,107,-4,2014,2,2013,2,0.490289896,0.341525424,105.6415094,13.18867925,35.54716981,48.73584906,9.811320755,4.566037736,12.66037736,19.24528302,101.1226415,0.472328244,0.370511841,0.755033557,100.4716981,9.471698113,32.88679245,42.35849057,6.603773585,5.509433962,14.90566038,20.09433962,89.26792453,104.4687004,112.5507271,2,0.465214761,0.340978593,97.58181818,11.16363636,29.34545455,40.50909091,8.309090909,3.781818182,14.30909091,20.01818182,92.15409091,0.514580265,0.358090186,0.803773585,104.9818182,11.01818182,34.41818182,45.43636364,8.163636364,6.2,15.23636364,21.67272727,89.51590909,105.8898387,117.2772742
ATL,1,NOH,0,0,100,111,-11,2013,2,2012,2,0.466273739,0.383043922,96.48979592,11.28571429,31.85714286,43.14285714,8.571428571,4.755102041,14.53061224,19.04081633,88.5127551,0.489694385,0.384683099,0.701476793,96.57142857,9.448979592,30.97959184,40.42857143,8.040816327,4.93877551,14.57142857,18.24489796,84.67959184,109.0123065,114.0433326,2,0.504155125,0.36329588,97.88,10.44,29.84,40.28,7.9,6,12.98,18.82,87.0775,0.474780345,0.372570194,0.767080745,93.88,11.24,29.88,41.12,6.48,5.32,13.88,20.62,86.517,112.4056157,108.5104662
HOU,1,BRK,1,0,102,98,4,2015,2,2014,2,0.493913043,0.305418719,104.4444444,11.44444444,33.88888889,45.33333333,9.444444444,3.777777778,16,21.33333333,94.39722222,0.509933775,0.328267477,0.707317073,106.6666667,13.44444444,32.33333333,45.77777778,9.444444444,6.111111111,15.55555556,24,97.76111111,110.6435571,109.1095073,2,0.488073394,0.312217195,98.22222222,12.33333333,31.77777778,44.11111111,8.777777778,4.555555556,11.66666667,20.33333333,96.06944444,0.489690722,0.321212121,0.773195876,97.66666667,11.33333333,32.22222222,43.55555556,6,5.444444444,13.44444444,19,91.12777778,102.2408559,107.1755167
WAS,1,IND,1,0,119,117,2,2009,2,2008,2,0.517881091,0.389585947,103.6052632,11.23684211,30.42105263,41.65789474,7.105263158,5.184210526,13.38157895,19.98684211,89.00986842,0.476567135,0.332437276,0.766925638,96.25,11.65789474,28.26315789,39.92105263,7.513157895,4.368421053,13.31578947,20.48684211,90.82828947,116.3975018,105.9691871,2,0.48238255,0.373707533,106.5068493,11.02739726,33.1369863,44.16438356,7.794520548,5.328767123,13.38356164,20.63013699,95.4510274,0.481636936,0.375488918,0.810314167,105.2739726,11.01369863,32.45205479,43.46575342,7.02739726,5.246575342,13.87671233,23,94.40171233,111.5827165,111.517016
DAL,1,SAC,1,0,118,100,18,2009,2,2008,3,0.475822836,0.377388535,99.98666667,10.76,30.58666667,41.34666667,7.16,4.16,12.17333333,19.81333333,92.075,0.499893276,0.347653668,0.82106523,101.7866667,11.12,31.56,42.68,7.133333333,5.2,12.12,19.53333333,92.223,108.5926328,110.3701535,2,0.507426246,0.406177606,109.9866667,12.33333333,31.48,43.81333333,8.466666667,5.226666667,13.57333333,21.4,95.62,0.471239881,0.36783989,0.798650752,100.8266667,10.48,28.72,39.2,6.773333333,4.16,14.65333333,23.44,89.93766667,115.0247507,112.1072743
LAL,1,ORL,1,0,102,87,15,2006,2,2005,2,0.473486626,0.342883549,96.74626866,11.23880597,29.56716418,40.80597015,6.358208955,4.447761194,13.50746269,23.80597015,90.25373134,0.480242424,0.345537757,0.740022173,99.34328358,12.25373134,30.23880597,42.49253731,7.552238806,4.462686567,13.20895522,23.79104478,92.96865672,107.1936497,106.8567484,2,0.483086946,0.353506244,95.72727273,10.5,27.75757576,38.25757576,7.53030303,4.621212121,12.74242424,23.51515152,87.3719697,0.477576896,0.37797619,0.729077253,93.77272727,10.86363636,29.45454545,40.31818182,6.409090909,4.015151515,14.46969697,23.48484848,84.52121212,109.5629102,110.9457909
DET,1,MIA,1,0,93,62,31,2003,2,2002,1,0.439407149,0.331491713,85.64150943,10.32075472,30.8490566,41.16981132,7.113207547,4.283018868,13.73584906,23.69811321,83.46839623,0.453676228,0.364741641,0.754237288,90.77358491,10.58490566,30.11320755,40.69811321,6.660377358,5.79245283,13.22641509,22.37735849,84.84056604,102.6035162,106.9931392,2,0.450046397,0.351778656,89.2962963,10.48148148,31.25925926,41.74074074,7.092592593,5.462962963,14.09259259,20.83333333,83.27175926,0.427333706,0.332869081,0.762122598,85.33333333,12.07407407,29.7962963,41.87037037,7.12962963,3.685185185,12.83333333,23.2037037,88.41064815,107.2347902,96.51929391
DAL,1,SAC,1,0,115,106,9,2008,2,2007,1,0.467153285,0.360097324,95.28813559,10.61016949,29.23728814,39.84745763,6.491525424,4.06779661,12.08474576,21.45762712,89.83262712,0.49493844,0.342770475,0.81987992,99.38983051,10.91525424,31.86440678,42.77966102,6.06779661,4.898305085,12.28813559,21.59322034,89.40720339,106.07297,111.1653499,2,0.490629371,0.376760563,103.2586207,11.65517241,30.15517241,41.81034483,8.051724138,5.551724138,14.81034483,23.0862069,91.04137931,0.478344828,0.372864322,0.787484511,100.8965517,10.53448276,29.82758621,40.36206897,7.896551724,4.051724138,15.43103448,22.34482759,87.97672414,113.4194379,114.6855066
OKC,1,MEM,1,0,114,102,12,2017,2,2016,2,0.500317864,0.349483717,105.6470588,9.68627451,31.92156863,41.60784314,8.431372549,5.274509804,13.21568627,21.03921569,94.21519608,0.507147498,0.325075075,0.74446987,105.8235294,11.2745098,34.31372549,45.58823529,7.68627451,5.117647059,14.68627451,20.66666667,95.26911765,112.133778,111.0785237,2,0.489329268,0.343130554,99.78846154,9.076923077,33.40384615,42.48076923,6.653846154,5.096153846,14.11538462,21,87.20480769,0.467656766,0.353766617,0.783211084,100.6153846,10.75,32.51923077,43.26923077,8.480769231,4.519230769,12.26923077,23.75,93.99663462,114.4300001,107.0414755
BRK,1,LAC,1,0,102,100,2,2015,2,2014,3,0.493861944,0.358024691,100.902439,11.42682927,32.91463415,44.34146341,7.841463415,4.536585366,13.04878049,20.01219512,92.80853659,0.488880294,0.3312921,0.747936159,98.02439024,10.31707317,32.03658537,42.35365854,7.024390244,4.146341463,13.3902439,19.25609756,90.4277439,108.7210754,108.4007916,2,0.480777267,0.348647269,100.1341463,10.58536585,32.30487805,42.8902439,6.682926829,2.987804878,13.57317073,21.53658537,91.46189024,0.518798617,0.375567666,0.710208031,106.7195122,9.56097561,33.06097561,42.62195122,7.804878049,4.987804878,11.79268293,21.32926829,93.03445122,109.4818247,114.7096702
BOS,1,ORL,1,0,91,80,11,2011,2,2010,2,0.460466623,0.341968912,91.48,10.34,28.38,38.72,6.74,4.24,15.04,20.6,84.335,0.526978998,0.380359613,0.749113475,98.64,7.8,30.74,38.54,8.38,4.4,13.9,20.96,80.976,108.4721646,121.8138708,2,0.469261662,0.353794643,94.71153846,9.403846154,30.44230769,39.84615385,7.153846154,4.076923077,12.73076923,22.21153846,87.77307692,0.507913669,0.363636364,0.694233687,100.0576923,10.80769231,32.55769231,43.36538462,6.134615385,4.288461538,13.96153846,20.57692308,88.15480769,107.9049998,113.5022524
PHI,1,ATL,1,0,103,85,18,2005,2,2004,2,0.47232207,0.346368715,99.60869565,11.7173913,32.2173913,43.93478261,8.152173913,5.260869565,16.17391304,24.67391304,89.26358696,0.45015005,0.35106383,0.779503106,97.73913043,11.76086957,30.41304348,42.17391304,8.739130435,3.760869565,15.2173913,23.76086957,91.38695652,111.5893939,106.950854,2,0.496605931,0.358098068,99.24444444,10.82222222,30.4,41.22222222,8.755555556,5.6,15,22.44444444,86.26722222,0.461666114,0.297979798,0.668177697,90,13.64444444,28.22222222,41.86666667,7.977777778,4.155555556,15.86666667,24.17777778,89.57611111,115.043051,100.4732164
WAS,1,LAL,1,0,116,108,8,2017,2,2016,2,0.505017921,0.359583952,105.0204082,10.59183673,31.89795918,42.48979592,7.632653061,4.285714286,15.02040816,19.40816327,91.32142857,0.516223232,0.369470945,0.783084577,107.0816327,10.20408163,32.7755102,42.97959184,8.551020408,4,13.63265306,21.26530612,92.74234694,115.000838,115.4614221,2,0.528375734,0.365921788,110.2692308,10.61538462,33.92307692,44.53846154,8.653846154,5.346153846,13.23076923,18.69230769,95.02884615,0.486013986,0.352247605,0.765638032,104.0384615,11.53846154,32.40384615,43.94230769,7.653846154,3.846153846,14.61538462,20.46153846,94.47163462,116.0376404,110.126666
NOH,1,UTA,1,0,110,98,12,2008,2,2007,2,0.483636364,0.360753221,95.01754386,9.824561404,31.01754386,40.84210526,5.631578947,4.315789474,13.40350877,18.78947368,86.1004386,0.484435798,0.389326334,0.775368604,100.2631579,11.42105263,30.75438596,42.1754386,7.631578947,3.912280702,11.63157895,18.9122807,92.57324561,110.3566316,108.306841,2,0.487943262,0.354869817,99.98305085,10.72881356,27.89830508,38.62711864,8.033898305,5.525423729,15.83050847,23.3220339,86.79237288,0.515384615,0.360385144,0.756257449,105.2372881,11.52542373,29.3220339,40.84745763,8.966101695,4.372881356,14.86440678,24.44067797,90.79745763,115.197969,115.9033423
ATL,1,HOU,1,0,105,99,6,2007,2,2006,2,0.486961617,0.360939431,97.07272727,11.76363636,29.18181818,40.94545455,6.981818182,5.236363636,15,22.69090909,87.00863636,0.460488914,0.325065274,0.750509857,92.56363636,12.05454545,27.70909091,39.76363636,7.672727273,5.145454545,15.01818182,24.21818182,87.63136364,111.5667724,105.6284332,2,0.44397843,0.348734873,90.77777778,10.09259259,31.07407407,41.16666667,7.203703704,4.259259259,14.14814815,20,86.2125,0.473441109,0.376292761,0.743442623,96.22222222,10.83333333,32.57407407,43.40740741,7.259259259,4.462962963,13.98148148,20.94444444,86.99074074,105.295378,110.6120277
UTA,1,SAS,1,0,101,99,2,2018,2,2017,1,0.503323837,0.370321733,101.754386,8.719298246,33.49122807,42.21052632,8.280701754,4.596491228,14.75438596,19.94736842,86.13026316,0.502446982,0.377938517,0.796248934,103.4210526,8.614035088,33.28070175,41.89473684,8.929824561,4.824561404,13.8245614,19.73684211,87.44166667,118.1401081,118.2743383,2,0.495016611,0.349869452,98.17241379,8.965517241,33.13793103,42.10344828,7.844827586,3.672413793,13.36206897,19.43103448,87.9237069,0.497403347,0.358292512,0.777202073,101.4482759,10.13793103,34.25862069,44.39655172,7.344827586,5.517241379,13.13793103,16.94827586,90.88017241,111.6563635,111.6286129
LAL,0,ORL,1,0,117,113,4,2008,2,2007,2,0.469150886,0.352502662,101.244898,12.28571429,30.69387755,42.97959184,8.142857143,4.653061224,13.89795918,22.89795918,96.03877551,0.509874918,0.374871267,0.752319772,107.0204082,10.7755102,33.53061224,44.30612245,8,5.040816327,14.57142857,21.28571429,91.60153061,105.4208547,116.8325545,2,0.473377946,0.360262009,100.4230769,10.90384615,30.92307692,41.82692308,7.153846154,4.076923077,12.86538462,24.01923077,93.47884615,0.515326361,0.36927851,0.727391874,103.7692308,9.615384615,32.63461538,42.25,6.269230769,4.442307692,14.26923077,21.15384615,87.40096154,107.4286655,118.7277908
ATL,0,MIA,1,0,76,73,3,2002,2,2001,3,0.489463602,0.375158428,100.2708333,12.39583333,31.04166667,43.4375,8.541666667,6.083333333,14.47916667,20.45833333,90.88541667,0.45342983,0.349253731,0.769165247,93.47916667,11.70833333,29.54166667,41.25,8.25,4.166666667,14.5625,21.08333333,88.93020833,110.3266476,105.1152004,2,0.436949153,0.342767296,88.5106383,10.89361702,30.63829787,41.53191489,7.510638298,4.595744681,13.40425532,21.12765957,86.38989362,0.44928,0.337278107,0.718466196,85.80851064,10.65957447,30.89361702,41.55319149,6.382978723,5.744680851,14.44680851,22.63829787,83.50478723,102.4548528,102.758792
ORL,0,PHI,1,0,101,90,11,2014,2,2013,1,0.479105669,0.376633359,101.8,10.51666667,34.1,44.61666667,7.1,5.766666667,13.35,18.8,92.13833333,0.470245967,0.35367893,0.764475743,96.7,9.383333333,32.93333333,42.31666667,7.633333333,4.2,13.9,19.93333333,88.55083333,110.4860445,109.2028119,2,0.505696027,0.372777018,110.862069,12.25862069,35.36206897,47.62068966,9.379310345,7.379310345,16.24137931,20.65517241,95.78146552,0.474571873,0.309448819,0.715333822,100.2068966,11.9137931,32.0862069,44,9.206896552,4.034482759,16.98275862,21.75862069,94.43836207,115.7448034,106.1082534
LAL,0,SEA,1,0,111,91,20,2008,2,2007,1,0.470774927,0.347195358,100.8392857,12.23214286,30.73214286,42.96428571,8.017857143,4.75,14.21428571,22.875,95.50178571,0.513729977,0.373321397,0.757709251,107.9821429,10.66071429,33.26785714,43.92857143,8.232142857,5.107142857,14.26785714,20.82142857,92.24598214,105.5889007,117.0589118,2,0.465933476,0.375605034,103.6363636,12.01818182,32.54545455,44.56363636,8.545454545,5.454545455,12.65454545,19.87272727,98.25136364,0.456521739,0.342565598,0.76284585,96.8,11.98181818,33.49090909,45.47272727,6.363636364,5.236363636,15.29090909,21.07272727,92.85227273,105.48084,104.2516216
MIA,0,MIL,1,0,114,96,18,2012,2,2011,1,0.462826524,0.361553785,93,10.52,28.94,39.46,8.44,4.02,15.8,21.02,84.894,0.495395364,0.352718078,0.775987107,98.4,10.2,31.48,41.68,8.6,5.04,15,19.32,85.7895,109.548378,114.6993513,2,0.476629571,0.343300111,98.14285714,11.97959184,32.7755102,44.75510204,7.612244898,4.591836735,15.28571429,19.36734694,90.34744898,0.471260816,0.340517241,0.763082778,97.95918367,11.87755102,30.75510204,42.63265306,8.142857143,5.265306122,13.95918367,19.20408163,93.08622449,108.6282549,105.2348876
DET,0,LAL,1,0,111,90,21,2005,2,2004,3,0.446322657,0.341623037,88.18867925,11.09433962,28.09433962,39.18867925,7.660377358,4.603773585,14.01886792,22.8490566,85.6259434,0.458466919,0.353028065,0.756637168,92.24528302,12.50943396,30.39622642,42.90566038,7.320754717,6.188679245,13.58490566,20.41509434,88.58679245,102.9929432,104.1298375,2,0.466092273,0.345454545,98.45283019,12.69811321,29.39622642,42.09433962,7.358490566,5.377358491,11.03773585,22.62264151,97.53113208,0.468183317,0.353500432,0.773651016,97.56603774,12.1509434,31.73584906,43.88679245,5.754716981,4.830188679,14.03773585,21.43396226,89.95896226,100.9450296,108.4561619
LAL,0,NYK,1,0,113,96,17,2011,2,2010,1,0.471511628,0.341197822,96.16666667,12.09259259,28.53703704,40.62962963,7.388888889,4.611111111,13.11111111,21.18518519,92.51342593,0.50174216,0.363083164,0.780120482,103.0740741,11.98148148,31.92592593,43.90740741,7.5,5.203703704,12.98148148,18.92592593,92.71851852,103.9488763,111.1688104,2,0.497719498,0.367102397,106.3076923,12.05769231,32.42307692,44.48076923,7.480769231,4.403846154,14.46153846,20.48076923,95.04326923,0.500647249,0.361219703,0.802752294,106.3461538,10.48076923,30.46153846,40.94230769,7.711538462,6.211538462,13.90384615,20.67307692,92.54423077,111.8518893,114.9138666
SAS,0,DEN,1,0,83,74,9,2003,2,2002,1,0.43029792,0.323321555,89.18,13.02,29.06,42.08,7.9,4.96,13.84,23.2,92.072,0.46699187,0.361618799,0.724137931,92.96,11.24,31.96,43.2,6.86,6.96,15.6,21.12,84.8575,96.85897993,109.5483605,2,0.455633101,0.375533428,89.74509804,10.05882353,29.1372549,39.19607843,8.784313725,6.862745098,17.17647059,21.98039216,78.48235294,0.425648415,0.281425891,0.704857929,81.82352941,12.98039216,28.2745098,41.25490196,9.019607843,5.039215686,17.88235294,24.80392157,83.7495098,114.3506721,97.70030846
PHI,0,DET,1,0,99,78,21,2001,2,2000,2,0.441616374,0.33293698,90.42857143,12.94642857,29.16071429,42.10714286,8.232142857,6,15.32142857,24.51785714,90.54419643,0.473973319,0.327731092,0.743142145,96.44642857,12.5,32.10714286,44.60714286,8.589285714,5.517857143,15.19642857,20.94642857,89.80178571,99.87229993,107.3992324,2,0.463945578,0.363196126,98.29090909,11.72727273,31.92727273,43.65454545,8,4.927272727,15,25.16363636,91.36272727,0.437984496,0.368723099,0.716723549,94.74545455,13.18181818,30.81818182,44,7.490909091,5.145454545,15.72727273,24.6,93.14318182,107.58316,101.7202255
ATL,0,BOS,1,0,100,96,4,2004,2,2003,2,0.451526831,0.333333333,94.15686275,12.90196078,29.60784314,42.50980392,9.352941176,5.235294118,12.8627451,19.94117647,93.4877451,0.45992823,0.32038835,0.76984835,88.88235294,11.43137255,31.31372549,42.74509804,7.078431373,5.607843137,16.33333333,22.19607843,83.225,100.7157277,106.7976605,2,0.448999047,0.367924528,95.54901961,12.94117647,30.88235294,43.82352941,8.784313725,5,16.25490196,21.60784314,89.6995098,0.469181543,0.356299213,0.760586319,94.23529412,10.19607843,30.05882353,40.25490196,9.235294118,4.333333333,15.96078431,23.01960784,83.80980392,106.5212283,112.4394638
SAC,0,NOH,0,0,84,108,-24,2003,2,2002,1,0.440903054,0.340611354,94.40384615,13.5,32.36538462,45.86538462,8.192307692,4.480769231,15.38461538,20.03846154,94.73798077,0.479977753,0.37804878,0.722222222,100.5192308,10.63461538,32.63461538,43.26923077,9.326923077,5.788461538,14.07692308,20.11538462,92.16826923,99.64730659,109.0605602,2,0.460726846,0.339089482,92.49019608,11.39215686,30.09803922,41.49019608,7.568627451,5.235294118,15,21.52941176,87.10980392,0.443802369,0.388017118,0.777408638,94.58823529,12.07843137,30,42.07843137,8.725490196,4.470588235,13.41176471,21.49019608,91.48823529,106.1765633,103.3884138
CHH,0,UTA,0,0,76,87,-11,2001,2,2000,3,0.432206119,0.361888112,88.29787234,10.80851064,29.21276596,40.0212766,7.638297872,4.957446809,14.10638298,22.17021277,86.30585106,0.443731965,0.334545455,0.75,90.17021277,12.61702128,31.76595745,44.38297872,7.787234043,5.553191489,14.42553191,22.21276596,88.62553191,102.3080953,101.7429299,2,0.464820359,0.319241983,91.86666667,11.02222222,27.31111111,38.33333333,7.911111111,5.755555556,15.91111111,24.95555556,83.42388889,0.481975968,0.385620915,0.734534064,96.82222222,10.71111111,28.8,39.51111111,7.822222222,5.711111111,15.13333333,25.91111111,85.835,110.1203359,112.8003987
PHI,0,NYK,0,0,109,110,-1,2017,2,2016,1,0.497141224,0.363262509,106.9310345,10.67241379,34.43103448,45.10344828,8.327586207,5.103448276,14.65517241,20.32758621,93.65258621,0.487865588,0.34741784,0.760835913,101.637931,9.603448276,33.25862069,42.86206897,8.413793103,5.448275862,16.01724138,21.63793103,88.96034483,114.1784107,114.2508285,2,0.501820218,0.35030303,109.3559322,11.76271186,33.20338983,44.96610169,7.610169492,4.627118644,12.42372881,18.37288136,99.53644068,0.48285865,0.359654944,0.776978417,106.1016949,12.3559322,33.66101695,46.01694915,7.186440678,5.949152542,13.45762712,20.79661017,98.78347458,109.8652227,107.4083447
UTA,0,LAC,0,0,87,102,-15,2014,2,2013,1,0.498637602,0.350620068,101.0212766,11.08510638,32.4893617,43.57446809,7.70212766,4.914893617,12.34042553,20.80851064,91.80851064,0.46440678,0.355353075,0.751456311,94.68085106,11.06382979,30.55319149,41.61702128,6.85106383,4.659574468,14.17021277,21.12765957,88.75,110.0347625,106.6826491,2,0.482182277,0.327931363,100.06,12.18,32.04,44.22,6.76,3.18,14.62,23.52,93.645,0.518965517,0.346283784,0.728088337,105.9,10.26,32.5,42.76,8.18,4.54,13.32,21.34,92.3855,106.850339,114.6283778
LAC,0,SAC,0,0,92,97,-5,2010,2,2009,2,0.493664203,0.347953216,100.1186441,10.74576271,29.72881356,40.47457627,8.254237288,4.423728814,12.91525424,20.22033898,91.00889831,0.491152815,0.324742268,0.728039353,95.6779661,11.28813559,30.18644068,41.47457627,6.813559322,5.762711864,14.79661017,20.15254237,87.60889831,110.0097308,109.210329,2,0.499365321,0.346307385,105.4067797,11.44067797,30.72881356,42.16949153,7.355932203,5.711864407,13.44067797,21,94.71567797,0.485066941,0.349763033,0.725871314,100.9830508,11.96610169,30.61016949,42.57627119,6.93220339,4.661016949,14.62711864,22.93220339,93.06271186,111.2875734,108.5107545
ATL,0,CHI,0,0,85,100,-15,2014,2,2013,3,0.492872981,0.362606232,100.82,10.98,32.78,43.76,7.9,4.64,15.02,19.24,90.1315,0.497742272,0.37399679,0.778301887,101.78,9.06,31.54,40.6,8.96,4.44,14.74,18.74,86.89,111.8587841,117.1366095,2,0.454238329,0.366197183,92.66666667,10.70588235,30.8627451,41.56862745,7.921568627,6.37254902,14.19607843,21.09803922,87.73676471,0.448682171,0.335562988,0.768385461,92.2745098,12.09803922,32.70588235,44.80392157,7.352941176,5.215686275,14.82352941,19.01960784,89.11617647,105.6189694,103.5440629
GSW,0,MIN,0,0,83,122,-39,2001,2,2000,1,0.488733906,0.375469337,100.7636364,12.14545455,32.69090909,44.83636364,8.690909091,6.181818182,16.16363636,22.01818182,89.68227273,0.439115308,0.3085554,0.715529753,94.18181818,15.03636364,29.83636364,44.87272727,9.109090909,4.472727273,15.63636364,21.27272727,97.42818182,112.3562476,96.66794189,2,0.470357796,0.340729002,95.25,11.39285714,30.73214286,42.125,7.25,4.267857143,14.60714286,20.33928571,89.18571429,0.475098619,0.342995169,0.793597304,97.05357143,11.94642857,30.14285714,42.08928571,8.196428571,5.482142857,13.83928571,23.53571429,91.69330357,106.7996156,105.8458662
